Key,xTSNE,yTSNE
photography,-31.483095,-31.334482
business systems,-30.580902,1.5426133
cisco switching,-44.731266,17.912453
cloud computing,-62.16044,-7.446563
test driven development (tdd),-48.223896,-10.313357
algebra,4.1798024,-2.5658364
data integration,-37.54151,-6.1040983
tax preparation,0.23798187,-33.023052
taking messages,8.463405,-19.650557
bank reconciliation,2.5447278,-27.980505
vehicle maintenance,14.706073,15.000321
front-end development,-47.5054,-13.9279995
waterfall development process,-42.41036,-7.704956
emergency medicine,34.299828,-6.1483736
office equipment,7.5154314,-18.807714
grant writing,12.674359,-12.842979
web servers,-47.324856,1.0375051
mental illness,23.93838,-14.824696
infectious disease,35.72322,-8.319539
capital markets,-9.851093,-44.776016
selling techniques,-11.703027,-22.661259
furniture moving,-1.779031,48.154415
hipaa compliance,28.005451,-25.849699
workforce development,4.5488734,-9.4579315
lightweight directory access protocol (ldap),-51.67183,11.271231
radiologic technology,33.09255,7.2973685
specimen collection,36.10791,13.814
curriculum development,18.824533,-37.16176
manufacturing engineering,-6.5997257,26.60452
program planning,13.830756,-11.685663
product improvement,-9.177479,21.614737
venipuncture,35.96636,13.7288685
cpt coding,29.400934,-33.312073
email marketing,-21.455559,-33.168644
roofing,-1.7092241,54.66898
benefits administration / management,7.4572897,-35.59441
food service industry knowledge,13.787785,-9.670686
database software,0.08129032,-8.088595
medical records,29.31906,-30.200445
material safety data sheets (msds),13.421954,17.3629
applicant tracking system,9.520385,-43.45961
advertising sales,-17.832645,-35.270023
jboss,-49.77452,-6.6002593
calipers,-11.3312845,43.907593
sales engineering,-11.989924,-18.263912
life insurance sales,-7.262816,-23.79206
hoisting equipment,-8.889554,43.975502
patient advocacy,27.7725,-6.389047
effective communications,2.5430598,-11.001428
computer networking,-41.677227,17.629421
product and equipment pricing information,-4.7890487,-26.513092
postgresql,-55.969402,-9.347053
sales channels,-12.135369,-22.321335
industrial equipment industry knowledge,-0.88331765,23.129206
system operation,-29.077477,8.560892
medical management,24.581636,-26.217548
medical sales,2.8911445,-41.94248
phone systems,-38.680687,17.534784
network operations & service management,-42.767273,18.719704
decision support,-3.4655838,-19.87871
visual basic for applications (vba),-35.48095,-3.207966
mediation,2.8605928,-9.339685
program implementation,7.181517,-10.651428
medical records review,29.253649,-28.984095
expediting orders,8.260574,3.9404724
loan processing,1.3012776,-49.914375
payables,2.6504674,-26.890377
financial acumen,-3.295779,-15.165514
network attached storage (nas),-46.52275,7.304409
transcription,10.246775,-20.023945
strategic sales,-11.46835,-22.21057
health information management (him),31.55404,-31.948614
management reporting,-0.48766083,-25.32609
debris and litter control,-1.143439,47.984432
junit,-49.97798,-7.5093827
red hat linux administration,-46.694176,5.020583
macros,-35.24596,-3.6620045
siemens nixdorf hardware,0.10861758,23.317223
labor relations,10.513011,-37.014755
manufacturing resource planning (mrp),3.7157724,7.40776
biochemistry,42.783752,22.423355
reengineering,-3.9480088,-12.137028
vehicle inspection,14.716646,15.621534
selenium,-55.23704,-1.0400919
information assurance,-55.405006,21.85775
automation tools,-52.201706,0.5639871
processing customer requests,2.0363493,-12.255931
inventory system,9.598622,6.42714
mechanical design,-8.581337,28.08103
social services industry knowledge,22.894562,-14.576677
struts,-49.16914,-7.4708576
territory management,-10.652095,-23.207811
rehabilitation services,29.438086,-16.389107
billing inquiries,4.4266596,-21.331944
clinical documentation,31.477139,-30.175709
product testing,-9.563308,21.331013
graphical user interface (gui),-44.74054,-9.258509
boilers,-0.547595,42.750298
budget preparation,2.5563934,-15.910276
problem analysis,-0.036809493,-8.829373
environmental science,14.564872,37.17104
laboratory equipment,38.926445,20.842472
peer review,9.786603,-7.945996
network testing,-42.67018,17.933846
procedure development,5.766007,-8.86745
procurement contracts,4.3186965,1.3252013
google analytics,-22.635473,-35.817654
audit reports,0.6227646,-37.46234
following sops,5.357032,-5.9498463
account development,-12.030857,-21.902843
satisfaction failure correction,5.4217415,-9.379877
clustering,-44.59976,6.967115
emergency services,15.500667,-1.4895903
regulatory affairs,45.738434,-22.466305
route sales,-7.0472155,-20.529009
medical records documentation,30.104847,-28.241884
palm os,-35.641834,14.40763
electrical diagrams / schematics,-7.097964,36.92723
financial accounting,1.1888751,-26.445408
java message service (jms),-49.251335,-7.0738573
health care industry knowledge,24.990417,-27.265587
closing sales,-11.08384,-20.713528
bloodborne pathogens,21.956541,-5.3334336
patient bathing,21.314808,-1.7562851
ssl,-51.241707,12.797283
ambulatory care,27.6912,-6.1356425
aseptic technique,29.483582,3.6493635
jd edwards,-0.16311264,-1.7663491
request for information (rfi),-2.0738745,-16.439196
warehouse operations,4.5747256,11.028208
revit,3.8178208,39.62588
perioperative,32.87946,-3.0038428
performance analytics,-25.508045,5.734416
puppet,-58.797684,-7.014718
prevention of criminal activity,13.079905,-0.37417954
office administration,9.205228,-18.001087
fixed assets,1.509811,-28.157621
border gateway protocol,-47.11611,19.795494
autism diagnosis / treatment / care,23.020445,-17.879044
food delivery,14.866181,-9.15527
microsoft dynamics,-31.39566,-15.876988
senior care,19.919191,-11.26182
surgical technician,30.44239,3.5582166
audiovisual,-39.449333,17.514988
commercial lending,0.48856708,-48.68269
medical technology,38.716553,16.396944
allergies,20.558037,0.80903655
drywall,-3.2763224,50.17826
motor vehicle operation,11.197969,19.980864
family medical leave act (fmla),9.852277,-36.752853
investment management,-7.5761294,-42.783802
product and service information,-5.43942,-9.59697
tax law,-0.06226234,-33.002876
water treatment,8.442737,37.764915
building codes,3.246692,41.959755
service-oriented architecture (soa),-45.12966,-6.8928695
insurance industry knowledge,-4.9056025,-23.371557
copywriting,-26.653515,-29.57559
pain management,36.089508,-5.818111
pricing,-4.2934923,-26.723759
hemodialysis,22.497381,2.0463166
instructional design,-23.203966,-44.891006
network support,-42.187912,16.742905
practicing medicine,29.597673,-6.7393565
chef infrastructure automation,-58.669266,-7.3586526
apache subversion (svn),-52.383636,-5.134701
audio / visual knowledge,-35.506626,-2.1800523
iso standards,-5.808744,21.771341
complex sales,-12.481549,-19.980555
vbscript,-43.246143,6.0813956
multilingual,14.696712,-21.375006
general ledger accounting,1.7562245,-27.999292
maintenance scheduling,10.995992,17.415495
operations analysis,-1.2226065,-11.752898
mongodb,-57.823006,-11.178045
bill of materials,-7.4699917,24.074505
online advertising,-20.099459,-34.141453
business consulting,-5.8888497,-13.5878935
jdbc,-49.0419,-7.2864013
snow removal,-1.5125154,48.226513
design and construction,4.5176344,41.153984
linkedin,-24.790854,-31.628855
teradata,-36.947098,-6.745096
material handling equipment,8.256711,11.790052
electronic health records,33.54877,-29.535372
engineering projects,-5.9469223,28.576822
system documentation,-31.797943,4.666289
chest x-ray,21.897495,-4.279703
data visualization,-48.83125,-28.121267
equipment moving,10.709177,12.677225
companionship,17.853203,-10.984122
bootstrapping,-48.196457,-12.881651
industrial operations industry knowledge,-5.56695,39.736828
derivatives,-10.400274,-45.2415
inventory monitoring,10.005757,5.858799
border gateway protocol (bgp),-47.130478,19.784496
pharmaceutical industry knowledge,34.967228,24.768005
social media platforms,-25.045263,-31.142443
local government,8.216262,-10.79968
academic advisement,19.191029,-39.195595
amazon web services (aws),-60.287373,-9.838004
post trip inspections,14.378709,13.585641
iso 9001 standards,-5.6657043,21.913015
data acquisition,-14.026808,29.279366
health information technology (hit),30.981089,-33.664276
node.js,-55.65536,-10.9907465
branding strategy,-16.537382,-29.127972
audit management,0.6224415,-37.355026
good clinical practices (gcp),47.032646,-21.986706
public relations,-28.52663,-32.34403
medical office experience,26.359447,-29.893856
data migration,-37.828293,-5.299253
screwdrivers,-12.979568,39.53115
patient follow-up,25.990671,-3.4652114
pharmacology,35.911697,-8.275797
construction industry knowledge,3.190361,20.096338
leasing,-2.9782193,-21.692028
apache ant,-49.784218,-7.3249974
new construction,3.24119,42.192013
data validation,-35.967678,-4.4744563
audit experience,0.37122238,-37.200447
fixed income,-10.243717,-44.805496
deterrence of rule or safety violations,15.537376,-0.005634341
oscilloscopes,-11.39544,35.649853
technical services marketing,3.0262592,-6.40637
transportation industry knowledge,1.8532438,13.708368
credit risk,-9.059433,-46.883278
ruby on rails,-55.420223,-10.792713
system maintenance,-29.149637,8.545461
database schemas,-39.327316,-4.348896
compliance training,4.515409,-14.185111
order correction,9.067832,3.3996825
store merchandising,-17.573595,-23.091883
visual design,-41.682808,-31.204731
independent thinking,0.9546348,-10.828391
key performance metrics,-2.0228004,-12.203875
linux scripting,-47.169853,2.0337992
restaurant industry knowledge,-0.89086664,-20.550608
knowledge management,-4.1208115,-12.062455
social networking,-24.297586,-31.829065
security operations,-54.285675,17.64854
quantitative analysis,-5.2521954,-16.944128
aerospace industry knowledge,-16.63971,19.867416
sales contracts,-6.865633,-19.627552
bed making and linen changes,20.90333,-1.6851153
molecular biology,48.32123,20.842226
legal research,13.317777,-30.25837
proofing,5.9069877,-17.06054
information architecture,-41.747196,-31.094128
data security,-37.89605,7.39899
natural resources,17.934727,37.91949
corporate accounting,1.0025666,-28.267187
financial planning,-1.1079228,-26.740175
corporate finance,-1.6867422,-27.541586
servlets,-49.292908,-7.511485
budget development,1.8429357,-15.259693
r,-51.18577,-30.363367
caching,-43.90782,-6.58468
urinalysis,10.341161,-3.6151915
customer service enhancement,3.258498,-10.319589
company product/service knowledge,-1.8559803,-6.727553
microscope,39.342678,21.079239
inspection records,12.643523,16.097445
crisis management,7.418842,-10.282601
mig and tig welding,-10.672922,45.11044
calendar management,8.277882,-20.86425
sybase,-41.064404,-1.3802669
dictation,10.035044,-20.056248
icd-10,32.375156,-31.4575
ospf,-47.12616,19.812225
open shortest path first (ospf),-47.12328,19.807758
transformers,-5.3713784,36.62673
broadband,-37.69079,22.229456
problem identification,7.0107145,-7.9834657
pediatric intensive care unit (picu),32.353764,-3.3104014
disease management,24.023008,-25.573416
skin care,14.672711,-5.4638867
annual reports,4.2956204,-15.408447
range of motion,20.693014,-3.1067357
technical analysis,-29.508757,6.5638437
vaccines,35.551804,-8.671127
promotional events,-1.5127164,-17.382055
tax compliance,-0.42280284,-33.164906
spss,-48.54973,-29.554539
logistics management,2.934337,9.684836
consumer segmentation,-15.762865,-31.059555
environmental laws and regulations,11.193829,34.9035
apple macintosh,-36.03306,12.953865
machine tools,-11.131776,43.122215
tax accounting,-0.17505035,-32.8737
kaizen,-3.67256,20.334795
internet technologies,-43.27979,-15.030925
framing,-22.730288,9.778597
marketing sales,-12.228625,-23.615967
legal support,14.924517,-29.613203
online marketing,-21.099457,-33.34059
supply inventory,11.701737,4.3563457
assessment data,14.918395,-11.994437
bug tracking,-53.735806,-0.40406367
local area network (lan),-41.955357,17.22241
intrusion detection,-54.74075,16.997065
embedded software,-24.24611,25.232338
juniper networks,-47.89402,18.521973
hammering,-12.992264,39.52425
site and study management,2.3101878,-13.894636
product availability,7.2941217,4.6020627
youtube,-24.976738,-31.68538
brand management,-16.640385,-28.718616
gynecology,36.224697,-5.108054
genetics,1.9159042,-6.4865537
kanban,-3.0927556,18.968914
presenting solutions,-0.8785263,-10.142417
contract drafting,11.519697,-30.419085
performance & scalability design,-43.343422,-6.623515
design software,-5.134048,29.546288
failure mode and effects analysis (fmea),-6.0144653,23.106016
bus driving,14.632453,12.116332
wiring diagrams,-8.311565,37.409523
marketing development,-13.087864,-24.113365
media relations,-24.136707,-28.465714
anti money laundering (aml),-2.174891,-46.122864
urology,36.933575,-5.148454
ophthalmology,35.310444,-5.118682
adobe dreamweaver,-31.491081,-27.22373
software sales,-12.566227,-19.921188
solution architecture,-42.45367,-5.6411734
financial operation,0.77005285,-25.357977
avionics,-18.528091,20.730434
great plains accounting software,2.863174,-26.953703
