Key,xTSNE,yTSNE
mathematical modeling,-28.000137,-16.971687
radionuclides,68.037895,-3.5617645
computed tomography (ct),68.46428,-5.498403
tomography,67.67843,-5.461375
survey analysis,-23.224213,-21.25514
idms,-34.048588,15.418938
ibm infosphere,-34.33048,1.069908
mvs,-33.984047,15.833514
public access to court electronic records (pacer),24.911514,-29.272387
connectwise,-38.5085,32.842068
form 1099,13.345216,-39.888103
peritoneal dialysis,54.786713,-15.422747
ibatis,-66.3399,-7.3331423
film production,-43.030003,-43.121674
gaming industry knowledge,-56.941486,-28.207043
medical reminders,34.37304,-21.021183
presentation design,-4.5538335,-12.783566
employee surveys,6.9981265,-24.856556
devops,-66.5857,9.992924
rheumatology,57.06717,-7.960839
maternal-fetal medicine,59.91158,-7.8144026
curam,-46.226162,-0.32692158
recruitment process outsourcing (rpo),-0.18456928,-27.345947
requirements traceability,-17.365206,7.15621
google adwords,-28.40252,-50.09757
national industrial security program operating manual,-52.183636,52.849907
dental industry knowledge,79.05595,-13.891983
mental health center,42.613262,-26.386213
home repair,20.672533,47.0892
sql plus,-38.00687,-2.139964
smartforms,-26.888716,-7.9365654
oracle 11i,-37.194977,-4.202975
schematics reading,-3.8234491,49.94511
document retrieval,22.842596,-23.641693
microsoft backoffice,-37.809124,27.27612
vmware view,-43.986137,28.399338
computer problem resolution,-30.496466,30.130823
citrix xenapp,-43.704082,28.7899
brand architecture,-19.284153,-36.71266
soap-ui,-57.414665,14.323374
portlets,-64.33572,-11.454191
cruisecontrol,-58.88234,7.5563254
co-pay collection,52.78963,-40.933384
ucc filing,6.3640313,-65.69232
consumer lending process,5.095727,-66.3883
4g wireless,-33.30687,50.789932
long-term evolution (lte) standard,-33.244946,50.866776
hp loadrunner,-57.030678,17.230104
hp performance center,-57.22612,17.45287
xilinx,-11.892078,46.72025
materials packing,19.739128,6.8349137
transportation logistics,14.201981,12.411933
order tracking,15.858034,4.961907
pipe laying,23.916351,64.255936
pipe repair,14.504728,60.24567
hp unix,-43.32322,19.800047
employee communications,-30.641642,-33.145226
pipeline design,13.679978,42.22782
library research,-20.5532,-63.15969
energy markets,25.881199,41.738167
hydropower,32.625008,40.353657
process flow development,-7.5948315,15.205052
mrtq,-41.38303,39.67773
functional programming,-65.6791,3.0702915
gentran integration suite,-45.979954,-3.503764
mapper,-25.820393,16.516901
powerbuilder,-32.408955,11.878407
technical orders,-6.3854203,29.621096
infrastructure architectures,-41.229927,23.816338
product inspection,5.9168954,26.249477
lean methods,6.2902894,20.245079
sealants,78.94899,-15.45677
diagnostic and statistical manual of mental disorders,43.598366,-27.495169
gastric feeding tubes,70.29448,-22.48431
possess working knowledge of ansi/tia/eia,-7.0616064,12.684771
physical-to-virtual,-43.955757,26.666742
vmware vcenter,-43.564342,26.660786
java enterprise edition,-64.28896,-8.177916
mcafee network security,-56.10116,41.67092
global sourcing management,2.831559,6.71556
medium voltage,-1.1121311,56.053932
mental retardation diagnosis / treatment,47.4523,-28.89431
incident command system,27.204084,-4.04161
basic trauma life support (btls),65.31064,-16.9744
warranty claim processing,-7.0395803,9.036607
interactive content,-42.485504,-34.2557
schematic design,12.489346,35.216114
credibility and trust,-1.0818189,-11.083504
mechanical maintenance,5.4408045,55.016663
brand identity,-49.023468,-35.481396
nuclear energy,23.439827,36.293842
power plant operations,24.683617,37.49183
instrument calibration,54.813656,9.553251
embedded value accounting,-6.09164,-64.554306
zumba,32.676662,-39.138966
codeigniter,-69.89215,2.0935907
ca endevor,-33.095016,16.608116
deposit collection,18.132147,-24.95741
power distribution design,-9.779906,47.093163
open source development,-62.53919,7.4390492
mathematica,-27.263123,-17.310081
advanced interactive executive (aix),-42.71715,19.834408
code optimization,-51.53203,5.65438
performance improvement,-0.29486483,-8.487424
hypervisors,-45.062298,26.861563
knowledge of pc and network technology,-36.56214,35.088028
clojure,-66.04301,2.8883848
mongodb,-66.15083,5.4004154
scala,-65.8499,3.1105387
site monitoring,44.350605,5.770321
aws elastic compute cloud (ec2),-69.16609,8.29023
netflow,-41.570686,43.988083
icd 503,-52.746063,51.92393
solarwinds,-40.47133,32.454193
lotus domino,-27.285494,23.151894
microbiologic testing,51.89747,16.285099
data trending,-22.781492,0.25745097
laboratory instruments operation,55.904938,9.823783
providing warranties,-7.424472,9.092166
radio frequency identification (rfid),-19.27869,16.08149
oracle warehouse builder,-34.82362,-0.36579877
decision support systems,-24.01274,-2.1816185
mckesson homecare (horizon),49.406395,-48.890636
ibm infosphere datastage,-34.040924,0.8158514
community planning,45.417427,34.095364
public transportation,16.708822,-7.958094
circuit testing,-2.8243697,49.944534
v-model,-52.726715,11.418043
winrunner,-55.341167,15.960922
murex,-9.16628,-59.8722
keyence,-7.6983957,56.375885
21 cfr part 11,43.42989,12.648747
rsync,-64.96895,14.633494
controlnet,-7.60131,58.79139
siemens plc,-6.4156184,57.92108
rsview,-7.136642,59.147396
server configuration,-43.11026,17.181389
equipment ordering,6.438654,1.5900575
medical record technology,54.77762,-47.12203
physical impairment,49.600075,-30.413454
sandblasting,11.132635,51.018723
counter-terrorism,-16.602348,31.142267
human intelligence,-17.324362,30.85234
freelance writing,-35.508625,-36.318718
transportation safety,30.43679,28.998098
nielsen netview,-39.47987,37.97072
cooling towers,17.400473,55.98947
plan of action and milestone,-52.99231,51.51117
certified ethical hacker,-57.05175,45.070446
siemens teamcenter,2.0671546,41.881184
catia v5,2.746602,41.383667
services marketing,-20.678495,-31.163696
build management,-57.99911,7.2768197
availability design,-40.553608,22.741919
xmlspy,-51.399475,-0.7862597
apache groovy,-67.128265,-2.0655456
cognitive impairment,39.95846,-22.917013
sports injuries,35.879826,-41.413002
product owner,-19.071936,2.6929352
cancer biology,63.722748,18.446156
biomarkers,63.93813,19.302908
mortgage loan servicing,2.4191544,-66.39818
training procedures,10.765068,-7.0308056
ada (programming language),11.785732,-24.370523
item location,17.713808,3.4784112
over the road,23.453175,12.440541
income tax planning,12.921197,-53.81262
keyword research,-28.154419,-51.182045
search analytics,-29.620089,-50.753296
quantum computing,-17.177635,16.640718
market opportunities,-18.308647,-30.347326
audit appraisal,17.219166,-45.471416
cognitive science,-55.526363,-34.4166
business development industry knowledge,-21.738108,-40.22785
access and/or egress control,24.559074,-6.214582
rehabilitative nursing,51.38325,-18.83166
physician practice experience,49.32063,-42.48521
outbound sales,-6.5302467,-26.179066
pulmonology,57.99999,-7.4358554
service plumbing,15.337357,61.811905
juniper routing,-42.014626,47.05449
nist sp 800-53,-54.2401,48.43199
labware,52.03509,14.504341
internal control evaluation,16.69833,-48.08586
wire pulling,1.9352914,59.898033
babysitting,34.529533,-25.938278
internet advertising,-24.196447,-45.851162
hvac design,13.108314,40.409695
embedded linux,-15.112296,44.386887
tumor registry,54.704113,-45.711475
cisco voice,-31.006792,44.174824
invoice approval,6.1050024,-2.9779139
third-party logistics (3pl) programs,14.185919,11.659917
gene expression,63.853188,17.564264
pain alleviation,53.63492,-34.106262
therapeutic plan,50.68147,-32.695583
disability prevention,53.494225,-33.11998
therapy evaluation,50.117725,-33.464523
logistics processes,12.484585,12.002339
surgical oncology,60.331852,-8.736305
reverse logistics,13.738746,10.593037
bariatric surgery,59.72788,-10.942684
blaze advisor,-69.887794,-10.606199
group sales,4.3803725,-19.69301
level antennas,-23.461866,42.009422
hr consulting,6.0363717,-26.428875
explaining rate and service charges,16.359747,-24.12222
managerial accounting,7.6807523,-43.660835
graduate teaching,27.55764,-47.30978
mastercam,6.5659285,49.302616
logo design,-47.209408,-37.152752
endotracheal intubation,67.63455,-17.037064
tube thoracostomy (chest tube),67.78961,-17.968613
mechanical ventilators,68.8552,-16.082678
central venous lines,64.36008,-19.228777
airway management,67.51869,-16.681503
dog walking,34.14717,-25.710873
hospital pharmacy experience,46.944458,-4.4423485
crimson hexagon,-36.858307,-44.501835
shingle,22.680609,54.556168
environmental policy,36.693233,31.662613
disciplinary procedures,9.392237,-19.602787
human-in-the-loop,-9.638189,31.230373
minitab,4.4937925,21.900078
structural failure analysis,1.4146287,37.857494
design for six sigma,1.8927071,25.91846
medical history review,48.30802,-36.1148
oral surgery,77.1157,-15.478114
dental instruments,78.63836,-16.543242
amalgam,79.232834,-16.95405
microsoft publisher,-40.806286,-35.40525
electromechanical experience,-2.9720728,42.338787
photo shoots,-45.34194,-38.125385
advertising initiative,-26.022049,-43.53762
basic carpentry,20.689554,60.42233
5-axis machining,6.436687,49.250904
metal forming,7.6786227,45.99834
financial needs assessment,6.4296994,-67.186264
project finance,3.153127,-46.434536
qpcr,60.712517,18.467482
supply chain inventory management,9.520221,9.302152
manage multiple clinical studies,42.334614,5.619831
nida,33.842575,-11.017188
clean technology,26.073349,43.14056
posix,-16.547644,43.360344
api management,-47.276104,11.179253
financial compliance,2.2054958,-38.227562
retail channel,-14.800887,-27.05144
fiscal analysis,15.872225,-13.040053
client care,33.206726,-23.99292
search marketing,-28.111366,-50.11529
casualty insurance industry knowledge,-3.8313766,-36.736965
irrigation system design,26.05642,59.327137
post-sale support,-10.943477,-20.917671
xquery,-51.553417,-2.0893795
business and processing documentation,-14.69007,3.5857298
threat analysis,-55.29489,45.656445
ics security standards - nerc cip,-53.483883,46.811657
goldmine crm,-14.785716,-16.829338
plows,24.88264,62.417362
financial technology industry knowledge,0.25148255,-59.237007
advent geneva,-16.749353,-7.005734
manufacturing execution system,9.221781,25.314005
manufacturing process planning (mpp),5.145482,44.435715
thermocouples,0.0387718,50.641285
punch presses,8.9000845,50.842888
peachtree accounting software,11.294178,-37.832
law enforcement,25.409992,-8.827619
fire control,-8.024749,32.272167
plant safety,29.961782,31.949123
international conference on harmonization (ich),42.74771,6.1126137
crm software,-15.23054,-17.922472
traffic engineering,39.72897,43.767136
3g wireless,-33.242805,50.83381
jersey,-49.48092,3.7042136
business process modelling notation (bpmn),-18.262533,8.03494
tibco security,-48.395996,-4.079177
spirometry,66.21144,-23.393509
clinical programming,40.713272,3.5551646
procurement system,4.127586,3.5752058
package design,-4.5921288,17.619144
a/b testing,-30.763971,-49.956257
employee confidentiality,12.998072,-11.167329
enterprise mission assurance support service,-53.022118,51.520287
federal lending,5.112197,-71.89914
resource conservation and recovery act (rcra),35.86101,33.77198
comprehensive environmental response compensation and liability act (cercla),38.263077,35.48601
clean air act,35.520805,32.87171
clean water act,39.225784,34.384174
drools,-69.945335,-8.139726
jbpm,-70.15107,-7.984194
audiometry,66.45322,-23.704725
portfolio construction,-4.214146,-53.167706
environmental concerns,32.408813,32.107903
remote technical support,-33.0823,31.722301
pulse oximetry,65.95865,-22.927572
cannula,68.653465,-20.441977
x-ray (radiography) equipment,70.00641,-4.4803276
systems quality assurance,-53.039085,16.18649
microsoft c,-44.948044,6.7351975
arterial catheter,67.58472,-17.274284
peripherally inserted central catheters (picc line),64.29477,-19.148653
chordiant,-45.876328,-6.567965
assembly / fabrication of wire harnesses,-1.1295382,47.068672
branding communication,-19.904865,-37.048336
history,26.765263,-46.880043
intercompany accounting,10.32457,-44.11647
comptroller,14.333012,-13.21555
ammeters,1.7741717,58.125168
air emissions,33.442253,32.92899
tektronix,-8.758205,36.31775
oracle exadata,-38.816227,9.441181
conduit running,1.7257143,60.378704
logistics engineering,11.893586,13.332403
baking industry knowledge,32.79856,17.234177
talent pool,2.6345012,-24.709717
low and high voltage,0.803292,54.811176
secondary market analysis,-20.986748,-27.883446
report analysis,4.6856675,-7.1796966
flow meters,0.17334293,50.664455
chemical reactions,53.270054,12.794758
blower doors,21.199766,45.27477
weatherization,21.276888,45.192814
renewable energy systems,22.765543,43.193092
omgeo oasys,-8.031786,-57.722023
security information and event management,-56.413425,43.66033
network analytics,-30.720793,-13.943879
network architecture and design,-36.555027,40.784634
audio recording,-48.460674,-43.4679
prescription writing,51.71413,-25.42639
oracle hyperion essbase,-31.87363,-4.031275
refuse collection,23.68948,61.267754
heart failure,56.388046,-10.726126
hypertension diagnosis / treatment,51.072975,-11.916227
arcview,-20.10142,26.566414
mapping software,2.8230965,-8.038776
behavioral intervention,40.67242,-31.209482
advanced statistics,-28.230963,-16.09595
gradle,-67.10056,-3.7536113
confluence,-55.188103,8.613617
advertising industry knowledge,-23.524286,-47.41971
patient progress monitoring,57.23633,-19.5945
professional architect,13.417187,36.919697
laboratory methods,55.920242,10.729524
site remediation,38.280315,36.40487
hydrogeology,39.524307,36.87231
protein characterization,59.15656,20.94851
plastic surgery,58.67206,-8.792089
software systems,-49.353863,4.60643
electrical experience,3.0701401,56.03513
medical history acquisition,64.129295,-27.119581
patient interviewing,58.041565,-26.118736
metals industry knowledge,13.395202,24.988163
clinical data understanding,41.68387,3.2786546
sclerosis diagnosis / treatment,53.705467,-9.570295
nerve conduction velocity (ncv),27.787132,-12.50083
clean room experience,7.7681637,26.660433
tool design,5.33596,44.55048
computer aided manufacturing (cam),5.636509,46.507065
groundwater remediation,38.70918,36.81254
environmental remediation,36.90409,36.23131
mechanical equipment service industry knowledge,14.46299,62.263004
production part approval process (ppap),2.3291123,24.266762
inventory cost,8.275985,-42.48887
ios tools,-56.758083,3.1590836
cisco unified contact center enterprise (ucce),-31.02256,45.52858
microelectronics,-7.4104347,35.96859
crowd control,26.629421,-8.523357
sound design,-7.1614475,17.10931
guitar,-32.421005,-42.43066
dental experience,78.60822,-14.299277
concur travel and expense,16.618368,-35.186676
freight industry knowledge,16.5598,13.878532
supply chain costs,9.575596,10.546232
logistics strategies,10.375354,11.420563
3pl (third party logistics),14.095616,11.773239
ccar regulatory rules,-5.9814835,-62.288048
aquafarming industry knowledge,41.84492,26.249905
aquaculture,42.28755,26.286486
good clinical laboratory practice (gclp) compliance,50.281063,14.201145
data warehouse development,-31.945948,1.2281951
bike industry knowledge,16.786802,26.162296
oracle business intelligence enterprise edition (obiee),-35.095352,-2.0119
inventory replenishment,7.312468,8.717934
electronic engineering,-2.904466,44.323097
nuclear plant design,22.852804,36.560364
radiation oncology,64.9798,-4.8047714
business intelligence project management,-30.293285,0.54456615
green energy,24.986588,44.338177
tibco rendezvous,-47.917194,-4.389803
tibco administration,-48.754555,-4.867396
tibco adapters,-48.83695,-4.9657454
vmware infrastructure,-42.51252,27.066933
vmware vsphere,-43.19576,26.880203
microsoft sccm,-42.715725,30.41303
microsoft systems management server,-35.532146,17.027565
illness prevention,25.142506,-2.9866743
shipping through fedex,18.847763,6.111167
medication prescription,52.43404,-24.874302
print shop,-26.123308,-32.038464
marine biology,43.6142,28.070112
ergonomics,31.818214,28.309748
tumblr,-36.656937,-40.773163
trach / vent,70.637825,-22.535471
lidar,-18.505888,27.275072
opengl,-16.333305,23.657896
prospect meetings,-16.502153,-19.400908
b2b marketing,-21.426743,-31.838223
business intelligence reporting,-30.206701,-0.10036037
fastexport,-36.99453,3.0095866
fastload,-36.992233,3.008103
apparel industry knowledge,-6.8434997,-7.7136545
city engineering,39.76895,42.82646
spring web services,-65.89435,-6.8081307
icefaces,-64.659996,-9.482952
java servlets,-63.318047,-7.825174
drilling operations,35.488934,50.156147
euthanasia,33.615273,4.948323
diagnostics industry knowledge,46.723183,9.525887
natural gas industry knowledge,27.748653,39.89794
moses,26.900238,-13.681868
patient greeting,60.428753,-26.147789
health and safety plan (hasp),35.925663,35.463593
pmbok,-7.8318577,3.714556
identifying and evaluating defects,-1.9684801,18.584146
ironport,-46.138866,39.912743
sales channel management,-17.212738,-25.723766
global services,-10.429775,3.5838175
network management,-37.457123,39.04315
very large scale integration (vlsi),-12.226312,48.78671
pheresis,55.981567,1.519346
medical diagnosis,53.189327,-25.108389
peoplesoft hrms,-34.406563,-6.7548285
asp.net ajax,-45.07242,5.719704
web site writing,-36.147686,-36.177628
fluoroscope (c-arm),67.333084,-8.27745
order packing and shipping,12.648433,4.105297
oracle project accounting,-37.686317,-5.130983
foundstone,-58.902386,44.564274
auto-titrators,53.777035,15.702027
display campaigns,-26.960896,-49.91664
netsuite,-16.38978,-13.67986
link building,-28.170063,-51.368843
hotel industry knowledge,2.1644387,-19.9498
process validation,44.59868,15.894931
magento,-59.708378,-16.75335
energy trading,-9.833859,-58.408855
child psychology,38.540527,-30.770407
ice machines,17.145245,58.41777
wood assembly,5.9774656,61.037464
stochastic optimization,-34.10061,-21.012173
otc derivatives valuations,-6.400839,-58.22529
apache spark,-44.065296,-14.136412
trend analysis,-15.863988,-31.377028
marketing writing,-36.418026,-34.56902
interactive advertising,-24.352291,-47.17411
suture removal,63.135506,-24.610111
electrocardiogram (ekg) equipment,62.27158,-20.643147
behavioral modeling,-14.167568,22.296595
compliance reporting,12.15612,-13.783679
life cycle cost analysis,0.36875442,31.293358
content manager ondemand (cmod),-40.694054,1.0815004
next generation networks,-36.84974,43.819164
spectrum management,-31.047583,38.623917
csirt,-56.28319,44.868843
internal communications,-31.517368,-34.152332
electronic wire transfer,7.499449,-49.294598
pc systems,-29.11905,29.432749
board bring-up,-13.439458,45.652733
gram staining,57.2774,10.720698
sociology,28.016188,-48.079964
fire detection,24.54362,31.48507
fuel cell,-4.660413,38.883453
industrial health,33.142475,28.8672
safety audit,33.47619,30.599022
apparel sales,13.03319,-20.561962
meter reading,35.30504,42.21693
cognitive disabilities,40.662632,-30.940111
cisco secure access control server (acs),-40.907017,44.289562
tacacs+,-41.32594,44.91887
cisco security,-43.51355,44.48233
glassfish,-62.734184,-4.155053
glassfish application server,-62.73247,-4.1558714
udig,-4.720105,-7.8718405
microsoft business intelligence development,-32.57047,4.2678456
suicide prevention,42.391483,-27.332264
scientific writing,43.838894,7.433944
pipefitting,14.271405,-9.209115
3d rendering,-13.254813,26.556877
pr efforts,-31.232008,-36.142628
defibrillation,65.31266,-17.121073
therapy modalities,52.643005,-28.180725
forecasting,2.083381,-41.539074
fin 48,12.528072,-54.679615
soa security,-49.386707,-0.5343265
plumbing maintenance,15.498135,59.728657
electrical fixtures,15.73855,59.598507
brazing,15.322712,59.69022
liability and compensation assessment,19.31854,-30.337023
hydraulic engineering,10.450146,38.733044
clinical trial management,42.63868,5.595719
data encryption,-50.069603,37.91301
medical device design,41.56458,11.804968
medical device sales,-8.649101,-29.370049
fair labor standards act (flsa),10.008065,-25.665457
title vii,9.8448,-25.7109
eeoc,8.3020935,-25.337849
legal correspondence preparation,24.394491,-29.464268
barracuda,-39.800888,34.04622
medical records verification,54.452232,-41.08892
bank compliance,5.992767,-62.02784
product line extension,-2.9639885,17.043194
freight quotes,16.572388,5.6708136
web maintenance,-41.641674,-33.103725
supply chain planning,10.026636,9.482273
hepatology,57.291832,-7.608425
metabolism,52.317093,-3.7922938
cardiovascular disease knowledge,51.25119,-11.957381
webcasting,-38.76813,-32.27917
oil refining,28.206833,37.949177
palm os,-26.691029,31.408875
biomass,27.205162,37.154507
energy efficiency technologies,21.198717,43.58524
energy efficiency improvement,22.017406,42.451183
cost allocation,6.506406,-41.129623
child safety,38.55416,-29.518242
protein biochemistry,59.61436,20.405966
marketo,-32.50829,-46.978237
hubspot,-31.996271,-46.64086
data evaluation,-22.321417,0.39088994
immunochemistry,60.44169,12.937101
patient information collection,58.452286,-25.825766
physical therapy modalities,53.57572,-33.17724
water testing,53.363647,10.825455
chemical processes,10.351964,28.810202
equipment assembly,14.43784,56.37738
cocoa,-57.709106,2.321342
niosh,32.207317,27.70426
informatica powercenter,-32.99053,1.2531289
peregrine,-31.162485,23.23393
workforce management,-27.701803,46.53439
voltage regulators,-4.418871,51.403873
electromagnetic interference (emi) filtering,-8.7984295,47.74306
therapy minutes management,50.062996,-33.54196
childbirth,59.71145,-13.071311
process refinement,-1.8946396,-6.757499
patient rehabilitation,55.17586,-31.44002
network management systems (nms),-37.004955,39.657455
parenteral nutrition,47.76524,-6.8359604
telehealth,50.866425,-20.540308
employment law compliance,9.096299,-26.1242
adobe freehand,-44.38308,-36.173866
areva,23.341534,36.3793
spray painting,11.1176405,51.009407
dicom,71.05781,-7.4030576
wildlife biology,44.669746,29.050346
storm water management,42.34735,39.84079
rental sales,-9.274611,-20.31011
greenplum,-43.259277,-16.268854
legal analysis,23.276419,-31.086288
symfony,-69.925446,2.0163836
yaml,-66.38731,8.198299
credit risk modeling,-7.1229095,-61.84885
model risk management (mrm),-6.53071,-61.981228
medical history documentation,53.045914,-22.894812
ubuntu,-65.68082,13.647951
supply chain coordination,9.036732,10.233298
calliduscloud,-16.625393,-11.327912
osgi,-65.850365,-5.267409
quicktestpro,-55.621357,16.161453
network quality of service (qos),-35.2112,40.62044
sysml,-17.813381,13.139838
liferay portal,-62.956726,-12.788029
woodwork,18.826323,61.91091
mathworks simulink,-12.388954,39.716515
zigbee,-15.665984,41.633926
oracle general ledger,-36.602005,-4.196168
firewalls,-44.92174,43.020126
ess/mss,-29.515425,-6.1983156
erdas imagine,-18.938112,28.21169
nessus,-57.99676,44.634094
mysql database administration,-63.504944,10.808107
thoracentesis,68.56092,-18.591286
chronic obstructive pulmonary disease (copd) knowledge,51.64169,-11.153273
security implementation,-53.374363,42.30659
iphone software development kit (sdk),-57.690636,2.5037155
sap sourcing,0.57093817,5.1136746
e-sourcing,1.8902073,5.380213
epi info,36.10528,-9.57456
epidemic,36.303753,-10.337532
findbugs,-70.686195,-4.444377
mortgage banking experience,2.811436,-68.399216
sgml,-42.81285,-26.04761
embedded operating systems,-15.128323,44.323757
oracle webcenter,-43.18665,-2.1085522
roadside assistance,18.089556,49.506187
investment banking industry knowledge,-5.0592113,-56.744812
energy business development,26.017654,41.682503
data exploitation,-17.290146,29.604855
nist security standards,-54.230812,48.151302
system security plans,-52.855583,51.64128
color editing,-45.878456,-39.7763
aix system administration,-41.94738,19.619293
ibm xiv,-45.931038,24.30149
attention deficit hyperactivity disorder (adhd),42.0722,-30.883945
consulting industry knowledge,-9.55384,-3.1204517
malware analysis,-57.132698,46.47337
standard costing,7.4222364,-42.373943
corporate reporting,4.906719,-40.27204
equipment selection,3.8359883,35.133053
soil sampling,38.713306,38.1019
archeology,43.70306,29.639277
evaluating antennas and equipment,20.768883,24.15147
scissor lifts,6.0385723,56.704235
xdsl,-36.184742,45.018497
urine drug screen,29.682013,-12.400048
dbartisan,-38.407246,8.540994
backtrack,-59.21896,45.37691
oracle internet directory,-54.904327,31.283491
enterprise messaging,-38.09382,27.169634
auditory acuity,30.614058,-12.315115
family practice experience,56.243645,-13.661662
daptiv,-7.2752013,4.094846
edifecs,-46.572266,1.5448462
fitnesse,-58.616856,12.212512
system upgrades,-32.27266,27.624823
interior trim,4.0159545,42.807453
work in progress (wip),7.1602354,11.033756
healthcare security,25.756058,-6.850769
healthcare industry security,-51.230255,42.197247
chi square automatic interaction detection (chaid),-31.024607,-18.81765
oracle application express,-38.10087,-2.6935852
statutory accounting principles,9.605046,-45.06117
variance explanation,2.833937,-41.638466
time series forecasting,-31.890303,-18.884693
risk/reward tradeoff analysis,-3.3456678,-61.93573
tire rotations,17.81758,51.17637
export compliance,-3.7962108,26.637138
inventory accounting,8.577407,-42.61715
radio frequencies,-7.9822683,33.37695
document shredding,22.924906,-18.277197
telephone technical support,-32.9303,31.605036
endotoxin,53.23698,17.731579
web server security,-48.923405,34.822403
sales channel development,-17.271498,-25.757206
therapy administration,50.31717,-33.204742
online transaction processing (oltp),-36.442604,8.7598095
crisis communications,-31.32982,-35.09637
bridge design,46.074043,43.189697
retail mortgage,2.9553545,-69.65139
medical science,40.489468,8.781875
immunofluorescence,60.399197,17.69399
transducer,69.60771,-8.529305
plastic industry knowledge,9.1421995,46.559933
clearance investigations,23.354925,40.840427
display set-up,20.690601,1.5866796
commercial development,-11.145804,-16.455755
rna isolation,60.21784,18.459587
flatbed trucks,23.328575,12.397576
fixed asset management,11.594104,-43.61202
legal document interpretation,22.35226,-28.60303
national automated clearing house association (nacha),3.4446611,-59.049305
process safety,29.79442,32.905067
imagery intelligence,-17.629023,30.757751
electric / co-axial / fiber optic cables,-26.157654,38.848705
integrated product development,-6.163978,26.403486
acute rehabilitation,48.5014,-24.413815
determine medical necessity,45.316242,-36.43303
dotnetnuke,-58.869698,-18.908422
infragistics,-44.31208,5.5414615
servo drives / motors,-5.027505,56.447147
pneumatic schematics,-3.6507337,55.5779
resolving shipping/delivery problems,12.22071,4.899581
equipment efficiency,20.4772,24.293129
cable industry knowledge,-24.484734,35.734802
salary structure,8.51591,-27.965658
hacksaws,7.259119,67.25779
rigid conduit,2.855822,61.181538
single-minute exchange of die,7.690486,21.191277
value stream mapping,7.1468196,21.120262
ps query,-34.393845,-8.313238
continuous positive airway pressure (cpap),69.461815,-14.346595
electrical system installation,1.5903863,60.640953
musculoskeletal disorders,52.56971,-28.364307
plumbing repairs,17.74729,60.140656
insulin,50.644653,-10.678318
group treatment,43.2905,-28.089691
psychotropic medicine,43.72163,-27.397867
psychiatric disorders,45.519917,-25.594625
psychiatric evaluation,44.057964,-27.29237
trucking industry knowledge,17.932539,13.702626
monte carlo simulation,-30.302422,-20.608076
black-scholes-merton model,-7.7500315,-59.964172
valuation services,2.475695,-48.27404
bacteriology,58.768005,9.746145
digging trenches,24.37252,64.44381
mobile marketing,-27.301971,-45.851734
text message marketing,-26.975061,-45.63837
mental status examinations,44.109077,-27.38976
enovia,2.0377958,41.881817
procurement management,3.7420828,1.9182674
mortgage-backed security (mbs),-5.786183,-57.581127
land care,27.908884,59.592953
nuclear industry knowledge,23.42129,36.21439
procedure implementation,11.424972,-10.338016
circular saws,12.199016,55.602596
model n,-27.11192,-1.8451645
check cashing,7.870874,-64.59827
long term care industry knowledge,38.184048,-21.660542
jmock,-68.76281,-5.4045067
transportation engineering,44.690517,43.566296
aorta,66.48329,-7.663233
survey instruments,-23.048758,-20.89395
s-plus,-27.793415,-14.48102
carpenter assistance,19.606487,66.19447
legal document review,23.335012,-28.953789
legal solutions,23.95833,-32.23134
phone screens,0.5000387,-27.18404
manual welding,10.022235,59.14202
welding technology,8.16302,43.593525
professional marketing,-21.619446,-33.07066
property inspection,1.8860114,-33.640377
banquet event orders (beos),5.0250974,-19.569647
warehouse industry knowledge,16.774714,8.976833
moodle,26.505606,-49.49515
environmental research,39.506058,31.818886
web content development,-41.861073,-32.425175
umbraco,-58.939896,-18.962801
patient visitation,40.356564,-19.660225
metalworking tools,8.041435,57.562077
food packaging,32.60551,17.69531
catering sales,4.6092625,-19.675854
hydroelectric power,32.61083,40.35454
financial information review,8.041306,-44.44108
cytogenetics,61.301376,7.4521255
ip multicast,-38.597565,44.87278
ca clarity,-7.6693063,4.34387
blogging,-36.46595,-36.91456
grails,-67.02033,-2.263884
courseware development,-38.09783,-26.626387
solvency ii directive,-6.0859704,-64.1868
civil site design,45.020405,40.848312
hydrology,40.956375,31.839838
risk management framework,-52.444862,48.11151
audit program development,17.360472,-48.113598
pavement markings,44.19082,45.70887
hydrologic modeling,43.4949,38.44819
water quality modeling,43.392384,38.378128
magnetic resonance imaging (mri),68.496086,-5.618128
emergency physician,64.69078,-16.356073
marketing effectiveness,-23.5838,-29.118319
time series models,-31.784271,-18.808958
attribution modeling,-27.750803,-25.097158
slope stability,40.38794,39.620247
financial literacy,1.9624791,-37.949482
sales metrics,-12.409187,-30.05914
event sales,-24.219677,-38.770016
diagnostic evaluation,51.27007,-23.592234
inspection of safety equipment and/or alarm systems,24.556677,30.532963
ontologies,-39.417465,-13.326574
differential diagnosis,51.684345,-25.418892
industrial distribution,14.121493,24.548893
iso 27001,-52.45806,44.35692
ultimate software,7.510049,-32.251045
affiliate marketing,-28.692404,-48.7105
coding quality,54.489723,-49.28329
microsoft live meeting,-21.565353,-13.876159
cytology,61.034603,7.8076806
printed circuit boards (pcb) design / testing,-7.9570875,46.435364
signal integrity analysis,-11.496927,47.733692
proteomics,64.22908,17.769299
patient examination,61.418262,-24.572533
annual budget preparation,8.428222,-15.5298605
ibm resource access control facility (racf),-52.26949,32.1701
irs regulations,10.04082,-30.926172
photonics,-7.2858577,35.94713
